,id,name,size,info
3616,587,Interleukin-1,358," C0021755, "
2879,588,ARID1A wt Allele,670," C2985160, "
5069,589,High-Density Lipoproteins,437," C0023821, "
3601,590,"Amphetamine, NOS",446," C0002658, "
4549,591,MS gene,549," C1417325, "
2371,592,TH gene,525," C1420718, "
3190,593,"DNA, A Form",446," C0000702, "
4459,594,Dopamine Hydrochloride,522," C0282151, "
3864,595,Triton X-100,402," C0146951, "
5230,596,nitroglycerine,590," C0017887, "
1110,597,"Gonadotrophins, NOS",434," C0018061, "
4778,598,ionophore,461," C0022022, "
4338,599,"Ammonia, NOS",430," C0002607, "
2421,600,Neuraminidase,427," C0027803, "
5648,601,keratins,427," C0022564, "
1550,602,"Ganglioside, NOS",428," C0017082, "
1412,603,"Antineoplastic agent, NOS",524," C0003392, "
6011,604,Aerosol [Dose Form],503," C1112870, "
1553,605,adducted,408," C0596040, "
375,606,CALCITONIN HUMAN,508," C0770558, "
5363,607,Serine,409," C0036720, "
748,608,"Agglutinin, NOS",431," C0001804, "
3461,609,A-23187,432," C0878412, "
5493,610,"Diuretic, NOS",600," C0012798, "
5631,611,opiate,539," C0376196, "
616,612,"Lymphokine, NOS",424," C0024297, "
1650,613,LYZ gene,482," C1416945, "
528,614,fluorescein,505," C0060520, "
2190,615,Allograft surgical material,595," C0450127, "
2535,616,Citrate,459," C0376259, "
3319,617,citrate,458," C0008857, "
5487,618,NTS gene,406," C1417869, "
1823,619,Ampicillin,408," C0002680, "
4318,620,Antidepressive Agent,477," C0003289, "
4496,621,BAG3 wt Allele,479," C3811385, "
3992,622,lysozyme,460," C3541379, "
3181,623,Thyroxin,518," C0040165, "
3283,624,Corticotrophin releasing hormone,356," C0010132, "
4805,625,Doxorubicin,490," C0013089, "
4037,626,"Interferon Alpha, Human",438," C1610033, "
4008,627,GTF2I gene,376," C1415347, "
3547,628,SPIN1 gene,376," C1823107, "
5436,629,"Tetracycline, NOS",497," C0039644, "
3188,630,bradykinins,498," C0006100, "
1958,631,Antithrombin-III,492," C0003438, "
4683,632,Polyacrylamide Gel,416," C0071500, "
1872,633,Neurotensin,398," C0027930, "
3866,634,Tetrodotoxin,361," C0039705, "
4725,635,Yohimbine,446," C0724441, "
5372,636,Exons,309," C0015295, "
4252,637,Tretinoin,425," C0040845, "
2568,638,Hepatitis B Surface Antigens,363," C0019168, "
639,639,"Pigment, NOS",454," C0031916, "
4587,640,calcitonins,505," C0006668, "
1124,641,Carbachol,446," C0006945, "
3998,642,Carcinoembryonic Antigen,369," C0007082, "
1881,643,colchicines,498," C0009262, "
1084,644,Aspartate,399," C0085845, "
2849,645,phosphatidylethanolamine,392," C0031618, "
5800,646,pelleting,502," C0993610, "
5827,647,acid glutamic,429," C0061472, "
4833,648,Fentolamin,516," C0031448, "
1062,649,Recombinant Calcitonin,505," C1704385, "
3551,650,Phenylephrine,463," C0031469, "
1926,651,SPEN gene,636," C1539835, "
5944,652,Calcitonin preparations,505," C3536753, "
2981,653,bromocryptine,490," C0006230, "
1894,654,Pseudomonas aeruginosa (antigen),450," C1962990, "
2989,655,Calcitonin [EPC],504," C2825090, "
2187,656,CD2 gene,441," C1367475, "
1122,657,"Adjuvants, Pharmaceutical",558," C0001552, "
4137,658,"Isotope, NOS",553," C0022262, "
5629,659,"Electrolyte, NOS",573," C0013832, "
4372,660,Electrolyte [EPC],573," C3536863, "
3591,661,Melatonin,350," C0025219, "
3471,662,"Glonoine, nitroglycerine, Homeopathic preparation",574," C0885378, "
922,663,"Parathyroid hormone, NOS",483," C0030520, "
3940,664,Recombinant melatonin,350," C1527137, "
497,665,ribosomal RNA,285," C0035701, "
479,666,Egtazic Acid,413," C0013714, "
4457,667,dehydrogenase lactate,531," C0022917, "
2619,668,corticotropins,490," C0001655, "
747,669,aminoglycosides antibiotics,428," C0003233, "
1723,670,"Chloramphenicol, NOS",436," C0008168, "
5235,671,Chloramphenicol Drug Class,436," C3714612, "
812,672,CAT Gene,427," C1413138, "
288,673,CRH gene,352," C1366488, "
4378,674,Dietary Polysaccharide,412," C2348281, "
1635,675,Anti-Arrhythmia Agents,539," C0003195, "
1003,676,serum gamma globulin,460," C0305052, "
842,677,"Ether, Ethyl",490," C0014994, "
3904,678,Recombinant Corticotropin,490," C1523997, "
839,679,tetracycline antibiotic,481," C1744619, "
8,680,autoantibody,536," C0004358, "
3294,681,RPLP2 gene,416," C1419693, "
5812,682,Blood group antigen P2,415," C1384585, "
139,683,"Mineral, NOS",441," C0026162, "
4162,684,Fc Receptors,425," C0034805, "
546,685,platelet-activating factor,484," C0032172, "
896,686,catalases,428," C0007367, "
4884,687,Dextran,522," C0086140, "
4336,688,antigen surface,422," C0003339, "
3638,689,Immunoprecipitate,380," C0301871, "
2878,690,"Radioisotope, NOS",622," C0034595, "
3893,691,Dietary Phosphatidylinositol,373," C2348046, "
5476,692,"Oil, NOS",544," C0028908, "
2305,693,Rifampin,418," C0035608, "
4009,694,creatinines,478," C0010294, "
2073,695,"Kinase, Creatine",464," C0010287, "
3614,696,Wheat germ preparation,384," C0982459, "
2381,697,a lipid,476," C0023767, "
3173,698,"HLA-DR antigen, NOS",433," C0019764, "
3753,699,smoke tobacco,493," C0439994, "
6008,700,"oxytocin, 1-desamino-(O-Et-Tyr)(2)-",374," C0069851, "
3408,701,Soybean preparation,409," C0947608, "
2132,702,"Thyroid hormone, NOS",532," C0040135, "
3567,703,Acetaminophen,437," C0000970, "
5843,704,ether,498," C0014996, "
2001,705,GNRH1 wt Allele,386," C1706334, "
4260,706,Recombinant Gonadorelin,389," C3146229, "
3250,707,Vitamin A [EPC],508," C2825076, "
932,708,Vitamin A Drug Class,508," C3714656, "
157,709,"Histocompatibility Antigen, Class II",448," C0019630, "
3419,710,pokeweed mitogen,394," C0032350, "
924,711,Conditioned Culture Medium,365," C0162518, "
2005,712,Nitrate,553," C0028125, "
977,713,"Thallium, NOS",584," C0039738, "
1342,714,Vasodilator Agents,643," C0042402, "
1784,715,"Antiviral agent, NOS",442," C0003451, "
3652,716,THEMIS gene,521," C1427618, "
4267,717,"Hydrogen, NOS",450," C0020275, "
4416,718,opioid,494," C0242402, "
983,719,Cefotaxime,351," C0007554, "
1669,720,Fluoride supplements,456," C3541971, "
1804,721,AT-10,581," C0591126, "
4155,722,"estrogen receptor alpha, human",354," C1521863, "
4605,723,Na(+)-K(+)-Exchanging ATPase,414," C0001479, "
681,724,cholinergic receptors,414," C0034792, "
4371,725,CTAA1 gene,468," C1413785, "
5745,726,dihydrotestosterone,370," C0038148, "
250,727,nucleases,339," C0597094, "
5588,728,-(+)-Biotin,501," C0005575, "
4694,729,Vincristine,485," C0042679, "
5357,730,"Oligonucleotide, NOS",397," C0028953, "
1902,731,Taurine,410," C0039350, "
3578,732,Fluoride Drug Class,455," C3714616, "
5721,733,MANGANESE CATION (2+),366," C2347051, "
1754,734,cigarettes smoking substances,600," C0239059, "
1505,735,Glutaral,479," C0017814, "
3278,736,Imipramine,462," C0020934, "
4798,737,HM13 gene,400," C1424276, "
70,738,GRP gene,351," C1333714, "
4511,739,REG3A wt Allele,593," C3538851, "
5450,740,Thyroglobulins,360," C0040123, "
4406,741,Intramuscular immunoglobulin,444," C0360506, "
2141,742,Thyrotrophin,465," C0040160, "
4906,743,Adenosine Triphosphate,457," C0001480, "
3037,744,Lithium Cation,452," C3495095, "
2056,745,"Hydrogen, Homeopathic preparation",441," C0885426, "
2554,746,phosphatidylglycerol,439," C0031619, "
1315,747,beta-Lactamases,331," C0597979, "
3935,748,oil ingredients,522," C3541397, "
2352,749,polyamine,436," C0032433, "
3995,750,follicle hormones stimulating,338," C0733758, "
3120,751,radiotracers,499," C0597354, "
1510,752,"Agents, Anti-Bacterial",455," C0279516, "
714,753,"Synthases, Prostaglandin-Endoperoxide",470," C0033551, "
3914,754,Corticosteroid nasal preparations for topical use,664," C3539185, "
3496,755,Corticosteroid otologicals,664," C3540725, "
5921,756,Corticosteroid ophthalmologic and otologic preparations,664," C3540726, "
2806,757,"Corticosteroids, topical for treatment of hemorrhoids and anal fissures",664," C3540727, "
574,758,Phosphatidylethanolamine,373," C1450468, "
4724,759,Fetal Bovine Serum,388," C3812213, "
2674,760,"Gold, NOS",505," C0018026, "
2225,761,Codon (nucleotide sequence),298," C0009221, "
2549,762,Chlorpromazine,516," C0008286, "
172,763,Muscarinic Acetylcholine Receptors,463," C0034826, "
2793,764,"Aluminum, NOS",435," C0002367, "
5362,765,human plasma,489," C0544357, "
1107,766,Cytochromes c,318," C0010749, "
2969,767,allergen,421," C0002092, "
1523,768,Glycoprotein hormone alpha subunit,319," C0017963, "
2177,769,Dietary Aluminum,435," C2348254, "
5390,770,antibody a,537," C0368582, "
5720,771,Factor - rheumatoid,481," C0035448, "
1239,772,Glycol,329," C0017945, "
3099,773,Recombinant Parathyroid Hormone,463," C1882913, "
1598,774,IRF6 wt Allele,465," C2697656, "
968,775,Chloroquine,447," C0008269, "
5975,776,Parathyroid Hormone [EPC],463," C3536885, "
1583,777,ALOX5AP gene,466," C1412362, "
3224,778,protein plasma,519," C0032120, "
5488,779,Recombinant Thyroglobulin,358," C1527123, "
3903,780,Tamoxifen,374," C0039286, "
3925,781,recombinant thyroid-stimulating hormone,459," C1535531, "
829,782,"Iodine, NOS",512," C0021968, "
2855,783,A 7,571," C0163299, "
3006,784,"Bilirubin, NOS",405," C0005437, "
2375,785,Therapeutic Vasoactive Intestinal Peptide,423," C1704757, "
286,786,Smokes,480," C0037366, "
3520,787,disulfide,379," C0012771, "
4963,788,vif Genes,391," C0079429, "
433,789,Carboxy-Terminal Amino Acid,378," C1707271, "
9,790,AKT1S1 gene,475," C1428707, "
891,791,AKT1S1 wt Allele,475," C3539671, "
5341,792,Formaldehyde,435," C0016564, "
5434,793,alpha-1-antitrypsin,453," C0002191, "
3322,794,immunoglobulin isotype,425," C0021017, "
3393,795,laminins,338," C0022984, "
4157,796,SUCLA2 gene,595," C1420510, "
5187,797,HTATIP wt Allele,576," C1705504, "
2910,798,Cytochrome c',314," C0010754, "
4432,799,Prednisolone,552," C0032950, "
5503,800,Dopamine--Receptors,402," C0034798, "
4467,801,Mercury 2+,509," C2347109, "
4132,802,cholesterol ester,392," C0008387, "
4333,803,PDYN gene,337," C1418447, "
1071,804,Dietary Iodine,499," C2348268, "
4746,805,vitamin-E,483," C0042874, "
5271,806,Prednisone,577," C0032952, "
2801,807,celluloses,358," C0007648, "
4022,808,"Vaccines, Adenovirus",364," C1552907, "
1436,809,"Purine, NOS",402," C0034140, "
5970,810,Recombinant Interleukin-1,330," C1522428, "
117,811,phenol,472," C0031428, "
2838,812,Deoxyribonuclease EcoRI,271," C0011516, "
1271,813,High Density Lipoprotein Cholesterol,399," C0023822, "
130,814,purines,402," C0220903, "
2459,815,aminoglycoside,413," C0002556, "
807,816,Insulin-like growth factor-I,324," C0021665, "
2213,817,methionine enkephalin,370," C0014295, "
252,818,Valine,392," C0042285, "
2684,819,Genome Encoded Entity,367," C1704222, "
2171,820,haptene,387," C0018593, "
3822,821,Bead Dosage Form,461," C0991566, "
556,822,Intravenous infusion (product),615," C1272892, "
3678,823,CYCS gene,316," C1426584, "
5713,824,"Iodine, Homeopathic preparation",497," C0885449, "
2781,825,ESR1 gene,343," C1414461, "
3347,826,Crystals,439," C1378554, "
783,827,Deoxyribonuclease I,362," C0011519, "
3420,828,DNA Restriction Enzyme,339," C0012906, "
2247,829,Streptozocin,454," C0038432, "
2646,830,phenyl,392," C2945751, "
1045,831,"Etherum, ether, Homeopathic preparation",473," C1161324, "
2245,832,Dithiothreitol,367," C0012789, "
2373,833,Kininogenase,423," C0022478, "
2397,834,Drugs used in migraine prophylaxis,631," C0355642, "
1905,835,factor growth nerve,280," C0027754, "
4968,836,"Idiotypes, Immunoglobulin",318," C0021013, "
1306,837,Tromethamine,380," C0041175, "
4166,838,Human antithrombin III,461," C0724532, "
1581,839,Vasoconstrictor Agents,568," C0042397, "
2065,840,Amiodarone,488," C0002598, "
5113,841,influenza virus vaccine,459," C0021403, "
2392,842,"Transferase, NOS",387," C0040676, "
1769,843,Acid Phosphatase,463," C0001109, "
5173,844,"Anticonvulsant, NOS",448," C0003286, "
2787,845,Superoxides,365," C0038836, "
4244,846,g immunoglobulins,478," C0020852, "
5982,847,Polymerase,321," C1335439, "
527,848,"Blood group antibody A, NOS",574," C0432616, "
5695,849,Cocaine,544," C0009170, "
1805,850,glucosamines,370," C0017718, "
5442,851,Metoprolol,471," C0025859, "
5909,852,AMACR wt Allele,544," C1706779, "
31,853,Benzo[a]pyrene,364," C0005052, "
2313,854,gamma glutamyl transferase,426," C0017040, "
1409,855,Adenine,387," C0001407, "
5638,856,Hydroxyindoleacetic Acid,349," C0020361, "
5878,857,FGFR1 gene,455," C0919509, "
1222,858,corn extract,364," C1095906, "
5471,859,"Oral contraceptive, NOS",507," C0009905, "
5498,860,RLN2 gene,455," C1419394, "
3656,861,Metronidazole,408," C0025872, "
4062,862,20-Methylcholanthrene,352," C0000325, "
5937,863,"Haemagglutinin, NOS",345," C0018909, "
2486,864,Immunoglobulin IgG1,362," C0020855, "
4221,865,factor growth nerve,275," C0027752, "
4681,866,Diethylstilboestrol,408," C0012203, "
1608,867,SLC3A2 gene,329," C1420192, "
3133,868,ascorbate,358," C0178487, "
5861,869,"Sterol, NOS",398," C0038323, "
2598,870,superoxide dismutases,445," C0038838, "
4275,871,solutes,449," C0597488, "
1886,872,Recombinant Nerve Growth Factor,274," C1522443, "
5120,873,"Ligase, NOS",399," C0023689, "
757,874,ribonuclease,360," C0035542, "
3116,875,Mannitol,500," C0024730, "
4074,876,Amiloride,335," C0002502, "
5295,877,Apolipoprotein A-I,356," C0085201, "
1762,878,A2M gene,407," C1412046, "
2719,879,Secretin,413," C0036534, "
644,880,nitrate,473," C0699857, "
4021,881,"Polyethylene glycol, NOS",449," C0032483, "
2749,882,Factor IX,453," C0015491, "
5567,883,"Anterior pituitary hormone, NOS",383," C0032016, "
5805,884,PRB2 gene,463," C1418867, "
4020,885,"Alpha-2-Macroglobulin, human",409," C3813120, "
1465,886,Uridine,401," C0041984, "
2377,887,"Glycolipids, NOS",403," C0017950, "
5799,888,cytochrome c'',300," C0653778, "
4202,889,VIP gene,441," C1366646, "
4641,890,"Saccharum lactis, Homeopathic preparation",390," C1260222, "
4182,891,Gonadotropin [EPC],383," C3536870, "
3447,892,cyanide,371," C0010505, "
1927,893,Threonine,354," C0040005, "
1812,894,CR2 wt Allele,448," C3539604, "
4791,895,phosphatidylserine,342," C0031623, "
5384,896,silver stain,494," C1318876, "
2233,897,Lactose,386," C0022949, "
3819,898,"Surfactants, Pulmonary",445," C0034085, "
4452,899,Amine Group,436," C1879694, "
692,900,Ribosomal RNA Genes,281," C0035899, "
4815,901,mucin,401," C0026682, "
771,902,alpha 2-Glucoprotein,403," C0002198, "
1702,903,carbamazepines,414," C0006949, "
2088,904,"Nucleoside, NOS",399," C0028621, "
4571,905,PHOSPHATIDYLSERINE,301," C0301704, "
2411,906,carbamazepin,414," C0682993, "
2369,907,dna recombinant,355," C0012931, "
816,908,"Clinically relevant isoenzyme, NOS",436," C1442929, "
716,909,Monophenol Monooxygenase,346," C0041484, "
2628,910,cDNA Library,288," C0751608, "
4377,911,Dactinomycin,393," C0010934, "
2356,912,COX8A gene,466," C1413661, "
604,913,Silicon Dioxide,404," C0037098, "
3481,914,Reading Frames (Nucleotide Sequence),436," C0080089, "
3014,915,"Blood group antigen A, NOS",481," C0348042, "
3365,916,Moxalactam,326," C0026651, "
2543,917,"Sulfur, NOS",357," C0038774, "
2948,918,Inositol,345," C0021547, "
5548,919,Thromboxane A2,496," C0040057, "
3651,920,kinase protein,328," C0033640, "
2882,921,acid hyaluronic,425," C0020196, "
5804,922,"Non-steroidal anti-inflammatory agent, NOS",587," C0003211, "
5111,923,"Nucleic acid, NOS",365," C0028606, "
2974,924,"Toxin, Cholera",333," C0008356, "
2031,925,ENPP3 gene,324," C1414409, "
4480,926,Dietary Sulfur,356," C2348286, "
4818,927,Metaclopramide,453," C0025853, "
1625,928,"Structural gene, NOS",274," C0017366, "
3959,929,Chemical Surfactants,437," C0038891, "
4930,930,"Glucocorticoids, Systemic",506," C3540777, "
2512,931,Divalent Cations,408," C0007448, "
819,932,Glucocorticoid inhalants for obstructive airway disease,505," C3540778, "
1588,933,"Cephalosporin, NOS",361," C3536856, "
2010,934,TYR gene,339," C1421250, "
5154,935,methylated,396," C0746574, "
1354,936,Cyclosporine,477," C0010594, "
2292,937,Metallothioneins,285," C0025545, "
1617,938,IGF1 gene,306," C1334089, "
3832,939,micelle,283," C0025938, "
3267,940,Urokinase,411," C0042071, "
2220,941,"Immunosuppressive agent, NOS",545," C0021081, "
1983,942,alpha-adrenergic receptor,466," C0034784, "
2221,943,PROC gene,366," C1418943, "
3999,944,B2M Gene,450," C1412709, "
3830,945,Very-Low-Density Lipoproteins,312," C0023825, "
4297,946,Leukotriene B4,378," C0023546, "
1912,947,Lanthanum,533," C0023031, "
4903,948,Glial Fibrillary Acidic Protein,285," C0017626, "
4572,949,"Phenol, NOS",440," C0070570, "
5537,950,DST wt Allele,423," C3539739, "
1677,951,"Iridium, NOS",407," C0022071, "
1978,952,PROGESTINS,427," C0033306, "
3396,953,Benzodiazepine [EPC],411," C3536850, "
1252,954,inhibitors protease,485," C0033607, "
4952,955,"Erythromycin, NOS",398," C0014806, "
4629,956,"Hydrolase, NOS",372," C0020289, "
4580,957,wheat preparation,385," C1095911, "
3045,958,Triiodothyronine,468," C0041014, "
2790,959,2 beta microglobulins,452," C0005149, "
1645,960,Tobramycin,372," C0040341, "
3129,961,Immunoglobulin G [EPC],455," C3536873, "
5957,962,Vitamin E Drug Class,470," C3714803, "
2127,963,EAF2 gene,466," C1427926, "
5893,964,chemical cofactor,425," C0178555, "
4895,965,aqueous solution,424," C3255993, "
4447,966,LACTB gene,315," C1442492, "
4029,967,Recombinant Urokinase,409," C1522670, "
446,968,Ovalbumins,409," C0029923, "
5284,969,"Amide, NOS",356," C0002482, "
5,970,acetones,350," C0001002, "
2994,971,GFAP Gene,295," C1415042, "
589,972,polychlorinated biphenyl,354," C0032447, "
3483,973,"Plasminogen activator, NOS",401," C0032144, "
3202,974,"Starch, NOS",370," C0038179, "
352,975,Aciclovir,406," C0001367, "
3836,976,Deoxyglucose,366," C0011501, "
5342,977,Levodopa,413," C0023570, "
1156,978,Operon,244," C0029073, "
1556,979,Today,540," C0310367, "
4646,980,UGT1A7 wt Allele,537," C3541329, "
2704,981,Hydroxyl Radical,303," C0063146, "
3109,982,ergocalciferol,395," C0014695, "
1237,983,Nonsteroidal Anti-inflammatory Drug [EPC],574," C3536840, "
4108,984,"Major histocompatibility complex, NOS",363," C0024518, "
760,985,Trifluoperazine,344," C0040979, "
242,986,arachidonate,445," C0178485, "
1490,987,Bombesin,329," C0005919, "
317,988,"Central nervous system stimulant, NOS",558," C0002763, "
5176,989,Ranitidine,376," C0034665, "
1236,990,Progesterone--Receptors,307," C0034833, "
2214,991,Opioids--Receptors,404," C0034801, "
3984,992,buffered phosphate,352," C0991865, "
5378,993,Chymotrypsin,349," C0008742, "
5319,994,"Beta-Galactosidase, human",357," C3811060, "
3228,995,Streptokinase,360," C0038418, "
