,Unnamed: 0,source,target,width,color,name
4879,5045,5455,5045,99.0,#FFA500,5455 (interacts with) 5045
4880,3736,5456,3736,94.8,#FFA500,5456 (interacts with) 3736
4881,4244,5456,4244,137.0,#0000FF,5456 (interacts with) 4244
4882,4909,5457,4909,195.8,#0000FF,5457 (interacts with) 4909
4883,3661,5457,3661,155.2,#FFA500,5457 (interacts with) 3661
4884,4763,5458,4763,392.2,#0000FF,5458 (interacts with) 4763
4885,4788,5458,4788,152.6,#FFA500,5458 (interacts with) 4788
4886,4911,5459,4911,276.2,#FFA500,5459 (interacts with) 4911
4887,4864,5459,4864,429.2,#0000FF,5459 (interacts with) 4864
4888,4727,5460,4727,577.4,#FFA500,5460 (interacts with) 4727
4889,5080,5460,5080,588.4,#0000FF,5460 (interacts with) 5080
4890,5037,5461,5037,328.4,#0000FF,5461 (interacts with) 5037
4891,5226,5461,5226,302.2,#FFA500,5461 (interacts with) 5226
4892,5147,5462,5147,365.2,#0000FF,5462 (interacts with) 5147
4893,4991,5462,4991,146.6,#FFA500,5462 (interacts with) 4991
4894,5091,5463,5091,904.2,#0000FF,5463 (interacts with) 5091
4895,4082,5463,4082,401.4,#FFA500,5463 (interacts with) 4082
4896,4336,5464,4336,328.6,#FFA500,5464 (interacts with) 4336
4897,5218,5464,5218,408.0,#0000FF,5464 (interacts with) 5218
4898,3855,5465,3855,215.6,#FFA500,5465 (interacts with) 3855
4899,5229,5465,5229,508.0,#0000FF,5465 (interacts with) 5229
4900,4050,5466,4050,142.0,#FFA500,5466 (interacts with) 4050
4901,5019,5466,5019,470.0,#0000FF,5466 (interacts with) 5019
4902,3066,5467,3066,90.4,#FFA500,5467 (interacts with) 3066
4903,3845,5467,3845,226.2,#0000FF,5467 (interacts with) 3845
4904,4873,5468,4873,383.0,#0000FF,5468 (interacts with) 4873
4905,4635,5468,4635,184.4,#FFA500,5468 (interacts with) 4635
4906,4870,5469,4870,246.4,#0000FF,5469 (interacts with) 4870
4907,4856,5469,4856,241.0,#FFA500,5469 (interacts with) 4856
4908,4743,5470,4743,166.4,#FFA500,5470 (interacts with) 4743
4909,4580,5470,4580,204.0,#0000FF,5470 (interacts with) 4580
4910,4056,5471,4056,101.4,#FFA500,5471 (interacts with) 4056
4911,5000,5471,5000,196.4,#0000FF,5471 (interacts with) 5000
4912,3893,5472,3893,102.0,#FFA500,5472 (interacts with) 3893
4913,5102,5472,5102,417.6,#0000FF,5472 (interacts with) 5102
4914,4833,5473,4833,108.4,#FFA500,5473 (interacts with) 4833
4915,4883,5473,4883,201.6,#0000FF,5473 (interacts with) 4883
4916,4450,5474,4450,193.8,#0000FF,5474 (interacts with) 4450
4917,4773,5474,4773,145.6,#FFA500,5474 (interacts with) 4773
4918,4639,5475,4639,313.4,#FFA500,5475 (interacts with) 4639
4919,4323,5475,4323,347.2,#0000FF,5475 (interacts with) 4323
4920,4984,5476,4984,150.2,#FFA500,5476 (interacts with) 4984
4921,5194,5476,5194,386.0,#0000FF,5476 (interacts with) 5194
4922,5095,5477,5095,216.2,#0000FF,5477 (interacts with) 5095
4923,5058,5477,5058,153.0,#FFA500,5477 (interacts with) 5058
4924,5155,5478,5155,251.2,#FFA500,5478 (interacts with) 5155
4925,4846,5478,4846,263.2,#0000FF,5478 (interacts with) 4846
4926,5250,5479,5250,698.2,#0000FF,5479 (interacts with) 5250
4927,4489,5479,4489,267.4,#FFA500,5479 (interacts with) 4489
4928,5098,5480,5098,230.8,#FFA500,5480 (interacts with) 5098
4929,5318,5480,5318,262.0,#0000FF,5480 (interacts with) 5318
4930,5408,5481,5408,343.6,#0000FF,5481 (interacts with) 5408
4931,4801,5481,4801,161.2,#FFA500,5481 (interacts with) 4801
4932,5343,5482,5343,690.6,#0000FF,5482 (interacts with) 5343
4933,5240,5482,5240,444.4,#FFA500,5482 (interacts with) 5240
4934,4968,5483,4968,229.8,#0000FF,5483 (interacts with) 4968
4935,4952,5483,4952,158.0,#FFA500,5483 (interacts with) 4952
4936,5176,5484,5176,379.8,#0000FF,5484 (interacts with) 5176
4937,3580,5484,3580,226.0,#FFA500,5484 (interacts with) 3580
4938,4762,5485,4762,252.4,#FFA500,5485 (interacts with) 4762
4939,5154,5485,5154,283.4,#0000FF,5485 (interacts with) 5154
4940,4730,5486,4730,352.2,#0000FF,5486 (interacts with) 4730
4941,5258,5486,5258,324.6,#FFA500,5486 (interacts with) 5258
4942,4972,5487,4972,122.4,#FFA500,5487 (interacts with) 4972
4943,3666,5487,3666,140.0,#0000FF,5487 (interacts with) 3666
4944,5310,5488,5310,327.6,#0000FF,5488 (interacts with) 5310
4945,4588,5488,4588,265.0,#FFA500,5488 (interacts with) 4588
4946,4766,5489,4766,431.4,#0000FF,5489 (interacts with) 4766
4947,5184,5489,5184,209.4,#FFA500,5489 (interacts with) 5184
4948,5238,5490,5238,1031.8,#0000FF,5490 (interacts with) 5238
4949,5069,5490,5069,586.2,#FFA500,5490 (interacts with) 5069
4950,5028,5491,5028,258.2,#0000FF,5491 (interacts with) 5028
4951,5117,5491,5117,193.4,#FFA500,5491 (interacts with) 5117
4952,3737,5492,3737,165.8,#FFA500,5492 (interacts with) 3737
4953,5026,5492,5026,180.4,#0000FF,5492 (interacts with) 5026
4954,5221,5493,5221,175.6,#0000FF,5493 (interacts with) 5221
4955,5023,5493,5023,98.8,#FFA500,5493 (interacts with) 5023
4956,5273,5494,5273,253.0,#FFA500,5494 (interacts with) 5273
4957,5337,5494,5337,736.2,#0000FF,5494 (interacts with) 5337
4958,5144,5495,5144,262.8,#FFA500,5495 (interacts with) 5144
4959,5306,5495,5306,306.0,#0000FF,5495 (interacts with) 5306
4960,5331,5496,5331,486.8,#0000FF,5496 (interacts with) 5331
4961,4586,5496,4586,237.2,#FFA500,5496 (interacts with) 4586
4962,4827,5497,4827,322.4,#FFA500,5497 (interacts with) 4827
4963,5241,5497,5241,563.8,#0000FF,5497 (interacts with) 5241
4964,5137,5498,5137,291.4,#0000FF,5498 (interacts with) 5137
4965,4986,5498,4986,252.2,#FFA500,5498 (interacts with) 4986
4966,4962,5499,4962,542.0,#0000FF,5499 (interacts with) 4962
4967,5051,5499,5051,229.4,#FFA500,5499 (interacts with) 5051
4968,4925,5500,4925,127.4,#FFA500,5500 (interacts with) 4925
4969,5097,5500,5097,254.8,#0000FF,5500 (interacts with) 5097
4970,4958,5501,4958,374.8,#0000FF,5501 (interacts with) 4958
4971,5206,5501,5206,272.2,#FFA500,5501 (interacts with) 5206
4972,4123,5502,4123,222.0,#0000FF,5502 (interacts with) 4123
4973,3221,5502,3221,112.4,#FFA500,5502 (interacts with) 3221
4974,4094,5503,4094,223.6,#FFA500,5503 (interacts with) 4094
4975,5439,5503,5439,650.0,#0000FF,5503 (interacts with) 5439
4976,3146,5504,3146,129.2,#FFA500,5504 (interacts with) 3146
4977,4261,5504,4261,146.4,#0000FF,5504 (interacts with) 4261
4978,5005,5505,5005,372.8,#FFA500,5505 (interacts with) 5005
4979,5043,5505,5043,502.0,#0000FF,5505 (interacts with) 5043
4980,5066,5506,5066,631.0,#0000FF,5506 (interacts with) 5066
4981,4769,5506,4769,402.4,#FFA500,5506 (interacts with) 4769
4982,5341,5507,5341,193.0,#FFA500,5507 (interacts with) 5341
4983,4967,5507,4967,405.6,#0000FF,5507 (interacts with) 4967
4984,5148,5508,5148,327.6,#FFA500,5508 (interacts with) 5148
4985,4672,5508,4672,364.4,#0000FF,5508 (interacts with) 4672
4986,5149,5509,5149,802.8,#0000FF,5509 (interacts with) 5149
4987,5415,5509,5415,475.8,#FFA500,5509 (interacts with) 5415
4988,4170,5510,4170,200.8,#0000FF,5510 (interacts with) 4170
4989,5064,5510,5064,165.4,#FFA500,5510 (interacts with) 5064
4990,5361,5511,5361,736.2,#0000FF,5511 (interacts with) 5361
4991,4352,5511,4352,281.4,#FFA500,5511 (interacts with) 4352
4992,5121,5512,5121,208.8,#0000FF,5512 (interacts with) 5121
4993,3520,5512,3520,180.8,#FFA500,5512 (interacts with) 3520
4994,5267,5513,5267,381.2,#0000FF,5513 (interacts with) 5267
4995,3166,5513,3166,147.4,#FFA500,5513 (interacts with) 3166
4996,5138,5514,5138,436.0,#0000FF,5514 (interacts with) 5138
4997,4951,5514,4951,389.4,#FFA500,5514 (interacts with) 4951
4998,5348,5515,5348,635.0,#0000FF,5515 (interacts with) 5348
4999,4444,5515,4444,551.4,#FFA500,5515 (interacts with) 4444
5000,5397,5516,5397,468.0,#FFA500,5516 (interacts with) 5397
5001,5033,5516,5033,554.8,#0000FF,5516 (interacts with) 5033
5002,4702,5517,4702,182.4,#FFA500,5517 (interacts with) 4702
5003,4772,5517,4772,304.0,#0000FF,5517 (interacts with) 4772
5004,5084,5518,5084,525.4,#FFA500,5518 (interacts with) 5084
5005,5182,5518,5182,680.0,#0000FF,5518 (interacts with) 5182
5006,5166,5519,5166,339.8,#FFA500,5519 (interacts with) 5166
5007,4689,5519,4689,353.4,#0000FF,5519 (interacts with) 4689
5008,3090,5520,3090,196.8,#FFA500,5520 (interacts with) 3090
5009,5128,5520,5128,324.0,#0000FF,5520 (interacts with) 5128
5010,5183,5521,5183,262.2,#FFA500,5521 (interacts with) 5183
5011,5156,5521,5156,288.8,#0000FF,5521 (interacts with) 5156
5012,4840,5522,4840,351.8,#0000FF,5522 (interacts with) 4840
5013,3917,5522,3917,206.6,#FFA500,5522 (interacts with) 3917
5014,4163,5523,4163,98.8,#FFA500,5523 (interacts with) 4163
5015,3276,5523,3276,137.6,#0000FF,5523 (interacts with) 3276
5016,5089,5524,5089,337.2,#FFA500,5524 (interacts with) 5089
5017,5119,5524,5119,379.4,#0000FF,5524 (interacts with) 5119
5018,5209,5525,5209,178.4,#FFA500,5525 (interacts with) 5209
5019,4471,5525,4471,284.4,#0000FF,5525 (interacts with) 4471
5020,5110,5526,5110,324.4,#FFA500,5526 (interacts with) 5110
5021,5168,5526,5168,353.2,#0000FF,5526 (interacts with) 5168
5022,5106,5527,5106,204.8,#FFA500,5527 (interacts with) 5106
5023,5048,5527,5048,342.4,#0000FF,5527 (interacts with) 5048
5024,5044,5528,5044,130.8,#FFA500,5528 (interacts with) 5044
5025,5180,5528,5180,265.0,#0000FF,5528 (interacts with) 5180
5026,5213,5529,5213,360.6,#FFA500,5529 (interacts with) 5213
5027,4966,5529,4966,880.8,#0000FF,5529 (interacts with) 4966
5028,3368,5530,3368,375.4,#FFA500,5530 (interacts with) 3368
5029,4922,5530,4922,521.6,#0000FF,5530 (interacts with) 4922
5030,3561,5531,3561,232.6,#FFA500,5531 (interacts with) 3561
5031,4474,5531,4474,316.8,#0000FF,5531 (interacts with) 4474
5032,3062,5532,3062,121.6,#0000FF,5532 (interacts with) 3062
5033,3065,5532,3065,115.8,#FFA500,5532 (interacts with) 3065
5034,4959,5533,4959,559.2,#0000FF,5533 (interacts with) 4959
5035,5108,5533,5108,211.2,#FFA500,5533 (interacts with) 5108
5036,5171,5534,5171,256.4,#FFA500,5534 (interacts with) 5171
5037,5276,5534,5276,321.8,#0000FF,5534 (interacts with) 5276
5038,5017,5535,5017,196.8,#FFA500,5535 (interacts with) 5017
5039,4669,5535,4669,213.2,#0000FF,5535 (interacts with) 4669
5040,5116,5536,5116,180.8,#FFA500,5536 (interacts with) 5116
5041,5227,5536,5227,333.4,#0000FF,5536 (interacts with) 5227
5042,4602,5537,4602,562.8,#0000FF,5537 (interacts with) 4602
5043,4791,5537,4791,355.8,#FFA500,5537 (interacts with) 4791
5044,5220,5538,5220,373.2,#0000FF,5538 (interacts with) 5220
5045,4943,5538,4943,190.0,#FFA500,5538 (interacts with) 4943
5046,4591,5539,4591,353.2,#0000FF,5539 (interacts with) 4591
5047,3993,5539,3993,320.2,#FFA500,5539 (interacts with) 3993
5048,5261,5540,5261,228.8,#0000FF,5540 (interacts with) 5261
5049,3054,5540,3054,87.6,#FFA500,5540 (interacts with) 3054
5050,5236,5541,5236,400.4,#0000FF,5541 (interacts with) 5236
5051,5334,5541,5334,328.8,#FFA500,5541 (interacts with) 5334
5052,3183,5542,3183,206.4,#FFA500,5542 (interacts with) 3183
5053,5300,5542,5300,440.4,#0000FF,5542 (interacts with) 5300
5054,3693,5543,3693,136.0,#FFA500,5543 (interacts with) 3693
5055,5104,5543,5104,276.8,#0000FF,5543 (interacts with) 5104
5056,3403,5544,3403,196.8,#FFA500,5544 (interacts with) 3403
5057,5400,5544,5400,545.4,#0000FF,5544 (interacts with) 5400
5058,4628,5545,4628,284.8,#FFA500,5545 (interacts with) 4628
5059,4691,5545,4691,347.6,#0000FF,5545 (interacts with) 4691
5060,5225,5546,5225,238.2,#FFA500,5546 (interacts with) 5225
5061,5278,5546,5278,352.4,#0000FF,5546 (interacts with) 5278
5062,5307,5547,5307,290.0,#0000FF,5547 (interacts with) 5307
5063,4514,5547,4514,274.8,#FFA500,5547 (interacts with) 4514
5064,4519,5548,4519,374.6,#FFA500,5548 (interacts with) 4519
5065,5402,5548,5402,462.6,#0000FF,5548 (interacts with) 5402
5066,5321,5549,5321,277.4,#FFA500,5549 (interacts with) 5321
5067,4721,5549,4721,364.4,#0000FF,5549 (interacts with) 4721
5068,4081,5550,4081,320.4,#FFA500,5550 (interacts with) 4081
5069,5340,5550,5340,387.6,#0000FF,5550 (interacts with) 5340
5070,5435,5551,5435,1048.0,#0000FF,5551 (interacts with) 5435
5071,5284,5551,5284,350.6,#FFA500,5551 (interacts with) 5284
5072,5223,5552,5223,646.4,#0000FF,5552 (interacts with) 5223
5073,5259,5552,5259,252.8,#FFA500,5552 (interacts with) 5259
5074,5316,5553,5316,957.0,#FFA500,5553 (interacts with) 5316
5075,4718,5553,4718,1125.6,#0000FF,5553 (interacts with) 4718
5076,5416,5554,5416,285.0,#FFA500,5554 (interacts with) 5416
5077,4383,5554,4383,391.2,#0000FF,5554 (interacts with) 4383
5078,3064,5555,3064,128.8,#FFA500,5555 (interacts with) 3064
5079,5201,5555,5201,632.4,#0000FF,5555 (interacts with) 5201
5080,4389,5556,4389,291.6,#0000FF,5556 (interacts with) 4389
5081,3257,5556,3257,183.8,#FFA500,5556 (interacts with) 3257
5082,5379,5557,5379,331.2,#0000FF,5557 (interacts with) 5379
5083,5014,5557,5014,144.8,#FFA500,5557 (interacts with) 5014
5084,5230,5558,5230,277.6,#FFA500,5558 (interacts with) 5230
5085,5274,5558,5274,574.4,#0000FF,5558 (interacts with) 5274
5086,5313,5559,5313,467.8,#0000FF,5559 (interacts with) 5313
5087,4819,5559,4819,183.0,#FFA500,5559 (interacts with) 4819
5088,5338,5560,5338,1081.6,#0000FF,5560 (interacts with) 5338
5089,4555,5560,4555,363.8,#FFA500,5560 (interacts with) 4555
5090,5336,5561,5336,347.0,#0000FF,5561 (interacts with) 5336
5091,4818,5561,4818,293.4,#FFA500,5561 (interacts with) 4818
5092,5378,5562,5378,422.0,#0000FF,5562 (interacts with) 5378
5093,5015,5562,5015,333.4,#FFA500,5562 (interacts with) 5015
5094,5235,5563,5235,578.4,#0000FF,5563 (interacts with) 5235
5095,5292,5563,5292,459.8,#FFA500,5563 (interacts with) 5292
5096,4703,5564,4703,158.8,#FFA500,5564 (interacts with) 4703
5097,5217,5564,5217,324.8,#0000FF,5564 (interacts with) 5217
5098,4074,5565,4074,233.2,#FFA500,5565 (interacts with) 4074
5099,5283,5565,5283,652.8,#0000FF,5565 (interacts with) 5283
5100,5418,5566,5418,418.6,#FFA500,5566 (interacts with) 5418
5101,5533,5566,5533,770.4,#0000FF,5566 (interacts with) 5533
5102,4946,5567,4946,280.8,#0000FF,5567 (interacts with) 4946
5103,5351,5567,5351,241.4,#FFA500,5567 (interacts with) 5351
5104,5234,5568,5234,764.8,#0000FF,5568 (interacts with) 5234
5105,4199,5568,4199,180.6,#FFA500,5568 (interacts with) 4199
5106,5082,5569,5082,458.6,#0000FF,5569 (interacts with) 5082
5107,5074,5569,5074,242.0,#FFA500,5569 (interacts with) 5074
5108,5248,5570,5248,351.6,#0000FF,5570 (interacts with) 5248
5109,5207,5570,5207,305.6,#FFA500,5570 (interacts with) 5207
5110,4983,5571,4983,518.8,#0000FF,5571 (interacts with) 4983
5111,4924,5571,4924,203.2,#FFA500,5571 (interacts with) 4924
5112,4815,5572,4815,292.8,#0000FF,5572 (interacts with) 4815
5113,5228,5572,5228,253.0,#FFA500,5572 (interacts with) 5228
5114,5411,5573,5411,299.4,#0000FF,5573 (interacts with) 5411
5115,5356,5573,5356,230.8,#FFA500,5573 (interacts with) 5356
5116,4593,5574,4593,499.2,#FFA500,5574 (interacts with) 4593
5117,5375,5574,5375,668.0,#0000FF,5574 (interacts with) 5375
5118,5376,5575,5376,467.6,#0000FF,5575 (interacts with) 5376
5119,5270,5575,5270,219.8,#FFA500,5575 (interacts with) 5270
5120,5423,5576,5423,423.6,#0000FF,5576 (interacts with) 5423
5121,5083,5576,5083,260.2,#FFA500,5576 (interacts with) 5083
5122,4665,5577,4665,491.8,#0000FF,5577 (interacts with) 4665
5123,5163,5577,5163,321.8,#FFA500,5577 (interacts with) 5163
5124,4880,5578,4880,278.8,#FFA500,5578 (interacts with) 4880
5125,5214,5578,5214,578.2,#0000FF,5578 (interacts with) 5214
5126,5092,5579,5092,361.4,#0000FF,5579 (interacts with) 5092
5127,3581,5579,3581,236.6,#FFA500,5579 (interacts with) 3581
5128,5126,5580,5126,801.4,#0000FF,5580 (interacts with) 5126
5129,4398,5580,4398,356.0,#FFA500,5580 (interacts with) 4398
5130,5210,5581,5210,219.8,#FFA500,5581 (interacts with) 5210
5131,5461,5581,5461,630.6,#0000FF,5581 (interacts with) 5461
5132,4845,5582,4845,260.4,#FFA500,5582 (interacts with) 4845
5133,5521,5582,5521,551.0,#0000FF,5582 (interacts with) 5521
5134,4550,5583,4550,380.2,#0000FF,5583 (interacts with) 4550
5135,5134,5583,5134,342.0,#FFA500,5583 (interacts with) 5134
5136,5188,5584,5188,709.8,#0000FF,5584 (interacts with) 5188
5137,4981,5584,4981,381.4,#FFA500,5584 (interacts with) 4981
5138,5178,5585,5178,511.2,#0000FF,5585 (interacts with) 5178
5139,4024,5585,4024,249.6,#FFA500,5585 (interacts with) 4024
5140,4722,5586,4722,246.2,#FFA500,5586 (interacts with) 4722
5141,5299,5586,5299,441.6,#0000FF,5586 (interacts with) 5299
5142,4693,5587,4693,425.6,#0000FF,5587 (interacts with) 4693
5143,4678,5587,4678,343.8,#FFA500,5587 (interacts with) 4678
5144,4284,5588,4284,481.8,#0000FF,5588 (interacts with) 4284
5145,4878,5588,4878,392.2,#FFA500,5588 (interacts with) 4878
5146,5272,5589,5272,366.2,#0000FF,5589 (interacts with) 5272
5147,5266,5589,5266,323.8,#FFA500,5589 (interacts with) 5266
5148,4941,5590,4941,227.4,#0000FF,5590 (interacts with) 4941
5149,4834,5590,4834,104.4,#FFA500,5590 (interacts with) 4834
5150,3996,5591,3996,120.8,#0000FF,5591 (interacts with) 3996
5151,3390,5591,3390,98.4,#FFA500,5591 (interacts with) 3390
5152,5387,5592,5387,475.6,#0000FF,5592 (interacts with) 5387
5153,4538,5592,4538,237.6,#FFA500,5592 (interacts with) 4538
5154,5204,5593,5204,521.6,#0000FF,5593 (interacts with) 5204
5155,4339,5593,4339,244.6,#FFA500,5593 (interacts with) 4339
5156,5247,5594,5247,612.2,#FFA500,5594 (interacts with) 5247
5157,5554,5594,5554,676.2,#0000FF,5594 (interacts with) 5554
5158,3348,5595,3348,162.8,#FFA500,5595 (interacts with) 3348
5159,3743,5595,3743,174.8,#0000FF,5595 (interacts with) 3743
5160,5002,5596,5002,269.2,#FFA500,5596 (interacts with) 5002
5161,5354,5596,5354,307.2,#0000FF,5596 (interacts with) 5354
5162,5208,5597,5208,379.0,#FFA500,5597 (interacts with) 5208
5163,5450,5597,5450,478.6,#0000FF,5597 (interacts with) 5450
5164,5494,5598,5494,989.2,#0000FF,5598 (interacts with) 5494
5165,5151,5598,5151,186.2,#FFA500,5598 (interacts with) 5151
5166,4707,5599,4707,261.4,#FFA500,5599 (interacts with) 4707
5167,5198,5599,5198,535.0,#0000FF,5599 (interacts with) 5198
5168,5437,5600,5437,346.6,#0000FF,5600 (interacts with) 5437
5169,4425,5600,4425,257.6,#FFA500,5600 (interacts with) 4425
5170,3450,5601,3450,189.2,#FFA500,5601 (interacts with) 3450
5171,5302,5601,5302,1220.4,#0000FF,5601 (interacts with) 5302
5172,4919,5602,4919,550.8,#0000FF,5602 (interacts with) 4919
5173,5099,5602,5099,432.4,#FFA500,5602 (interacts with) 5099
5174,5185,5603,5185,309.6,#0000FF,5603 (interacts with) 5185
5175,5414,5603,5414,236.2,#FFA500,5603 (interacts with) 5414
5176,4940,5604,4940,409.8,#FFA500,5604 (interacts with) 4940
5177,5517,5604,5517,486.4,#0000FF,5604 (interacts with) 5517
5178,5449,5605,5449,387.8,#0000FF,5605 (interacts with) 5449
5179,4926,5605,4926,140.0,#FFA500,5605 (interacts with) 4926
5180,5251,5606,5251,306.6,#FFA500,5606 (interacts with) 5251
5181,5421,5606,5421,341.4,#0000FF,5606 (interacts with) 5421
5182,5165,5607,5165,235.6,#0000FF,5607 (interacts with) 5165
5183,3725,5607,3725,180.2,#FFA500,5607 (interacts with) 3725
5184,4839,5608,4839,215.8,#FFA500,5608 (interacts with) 4839
5185,5522,5608,5522,558.4,#0000FF,5608 (interacts with) 5522
5186,4933,5609,4933,279.6,#FFA500,5609 (interacts with) 4933
5187,5495,5609,5495,568.8,#0000FF,5609 (interacts with) 5495
5188,5386,5610,5386,819.2,#0000FF,5610 (interacts with) 5386
5189,5264,5610,5264,656.2,#FFA500,5610 (interacts with) 5264
5190,3170,5611,3170,180.4,#FFA500,5611 (interacts with) 3170
5191,5237,5611,5237,236.6,#0000FF,5611 (interacts with) 5237
5192,5070,5612,5070,639.8,#FFA500,5612 (interacts with) 5070
5193,5396,5612,5396,905.4,#0000FF,5612 (interacts with) 5396
5194,4979,5613,4979,346.4,#FFA500,5613 (interacts with) 4979
5195,5489,5613,5489,640.8,#0000FF,5613 (interacts with) 5489
5196,3907,5614,3907,104.8,#FFA500,5614 (interacts with) 3907
5197,5135,5614,5135,306.2,#0000FF,5614 (interacts with) 5135
5198,5142,5615,5142,164.8,#FFA500,5615 (interacts with) 5142
5199,5478,5615,5478,514.4,#0000FF,5615 (interacts with) 5478
5200,5174,5616,5174,706.0,#0000FF,5616 (interacts with) 5174
5201,4950,5616,4950,642.2,#FFA500,5616 (interacts with) 4950
5202,5277,5617,5277,259.0,#FFA500,5617 (interacts with) 5277
5203,4957,5617,4957,755.4,#0000FF,5617 (interacts with) 4957
5204,5255,5618,5255,407.2,#0000FF,5618 (interacts with) 5255
5205,4794,5618,4794,263.0,#FFA500,5618 (interacts with) 4794
5206,5317,5619,5317,596.6,#0000FF,5619 (interacts with) 5317
5207,5189,5619,5189,506.4,#FFA500,5619 (interacts with) 5189
5208,4332,5620,4332,281.0,#FFA500,5620 (interacts with) 4332
5209,5344,5620,5344,499.8,#0000FF,5620 (interacts with) 5344
5210,5350,5621,5350,611.6,#0000FF,5621 (interacts with) 5350
5211,5298,5621,5298,312.8,#FFA500,5621 (interacts with) 5298
5212,3235,5622,3235,148.2,#FFA500,5622 (interacts with) 3235
5213,5417,5622,5417,467.4,#0000FF,5622 (interacts with) 5417
5214,5265,5623,5265,461.4,#0000FF,5623 (interacts with) 5265
5215,5041,5623,5041,256.6,#FFA500,5623 (interacts with) 5041
5216,5319,5624,5319,457.4,#FFA500,5624 (interacts with) 5319
5217,5385,5624,5385,523.4,#0000FF,5624 (interacts with) 5385
5218,4997,5625,4997,412.4,#0000FF,5625 (interacts with) 4997
5219,5086,5625,5086,374.2,#FFA500,5625 (interacts with) 5086
5220,3934,5626,3934,350.0,#FFA500,5626 (interacts with) 3934
5221,5551,5626,5551,1398.6,#0000FF,5626 (interacts with) 5551
5222,5231,5627,5231,689.8,#0000FF,5627 (interacts with) 5231
5223,4754,5627,4754,205.4,#FFA500,5627 (interacts with) 4754
5224,5468,5628,5468,567.4,#FFA500,5628 (interacts with) 5468
5225,5242,5628,5242,585.6,#0000FF,5628 (interacts with) 5242
5226,5057,5629,5057,231.0,#FFA500,5629 (interacts with) 5057
5227,5141,5629,5141,303.4,#0000FF,5629 (interacts with) 5141
5228,5395,5630,5395,456.6,#FFA500,5630 (interacts with) 5395
5229,5279,5630,5279,838.6,#0000FF,5630 (interacts with) 5279
5230,4606,5631,4606,443.2,#0000FF,5631 (interacts with) 4606
5231,4823,5631,4823,188.6,#FFA500,5631 (interacts with) 4823
5232,4299,5632,4299,252.4,#0000FF,5632 (interacts with) 4299
5233,3225,5632,3225,142.6,#FFA500,5632 (interacts with) 3225
5234,4998,5633,4998,303.2,#FFA500,5633 (interacts with) 4998
5235,5477,5633,5477,369.2,#0000FF,5633 (interacts with) 5477
5236,5546,5634,5546,590.6,#0000FF,5634 (interacts with) 5546
5237,4312,5634,4312,334.6,#FFA500,5634 (interacts with) 4312
5238,5388,5635,5388,335.4,#FFA500,5635 (interacts with) 5388
5239,5451,5635,5451,640.6,#0000FF,5635 (interacts with) 5451
5240,3184,5636,3184,92.4,#FFA500,5636 (interacts with) 3184
5241,4446,5636,4446,282.8,#0000FF,5636 (interacts with) 4446
5242,5016,5637,5016,278.4,#FFA500,5637 (interacts with) 5016
5243,5535,5637,5535,410.0,#0000FF,5637 (interacts with) 5535
5244,5170,5638,5170,235.8,#FFA500,5638 (interacts with) 5170
5245,5429,5638,5429,503.4,#0000FF,5638 (interacts with) 5429
5246,5342,5639,5342,344.8,#0000FF,5639 (interacts with) 5342
5247,5347,5639,5347,305.0,#FFA500,5639 (interacts with) 5347
5248,5491,5640,5491,451.6,#0000FF,5640 (interacts with) 5491
5249,3060,5640,3060,178.4,#FFA500,5640 (interacts with) 3060
5250,4311,5641,4311,195.0,#0000FF,5641 (interacts with) 4311
5251,4363,5641,4363,178.8,#FFA500,5641 (interacts with) 4363
5252,3041,5642,3041,121.2,#FFA500,5642 (interacts with) 3041
5253,5322,5642,5322,327.0,#0000FF,5642 (interacts with) 5322
5254,5311,5643,5311,252.0,#0000FF,5643 (interacts with) 5311
5255,5401,5643,5401,246.8,#FFA500,5643 (interacts with) 5401
5256,5364,5644,5364,253.4,#FFA500,5644 (interacts with) 5364
5257,5384,5644,5384,296.2,#0000FF,5644 (interacts with) 5384
5258,5181,5645,5181,331.8,#0000FF,5645 (interacts with) 5181
5259,5377,5645,5377,322.6,#FFA500,5645 (interacts with) 5377
5260,4156,5646,4156,481.2,#0000FF,5646 (interacts with) 4156
5261,4662,5646,4662,305.2,#FFA500,5646 (interacts with) 4662
5262,5040,5647,5040,208.0,#FFA500,5647 (interacts with) 5040
5263,5381,5647,5381,433.2,#0000FF,5647 (interacts with) 5381
5264,5330,5648,5330,776.2,#0000FF,5648 (interacts with) 5330
5265,5483,5648,5483,387.8,#FFA500,5648 (interacts with) 5483
5266,5553,5649,5553,2082.6,#0000FF,5649 (interacts with) 5553
5267,5329,5649,5329,1012.6,#FFA500,5649 (interacts with) 5329
5268,3087,5650,3087,155.8,#FFA500,5650 (interacts with) 3087
5269,5436,5650,5436,427.0,#0000FF,5650 (interacts with) 5436
5270,5352,5651,5352,289.2,#FFA500,5651 (interacts with) 5352
5271,5452,5651,5452,297.6,#0000FF,5651 (interacts with) 5452
5272,4566,5652,4566,608.6,#0000FF,5652 (interacts with) 4566
5273,5152,5652,5152,547.6,#FFA500,5652 (interacts with) 5152
5274,5335,5653,5335,622.4,#0000FF,5653 (interacts with) 5335
5275,5315,5653,5315,234.2,#FFA500,5653 (interacts with) 5315
5276,5257,5654,5257,327.6,#0000FF,5654 (interacts with) 5257
5277,5003,5654,5003,265.2,#FFA500,5654 (interacts with) 5003
